chapter_number,chapter_title,article_number,article_id,article_title,paragraph_number,paragraph_id,point_number,text
5,General-purpose ai models,5,5.5,Obligations for providers of general-purpose ai models with systemic risk,2,5.5.2,5,"(d) ensure an adequate level of cybersecurity protection for the general-purpose AI 
model with systemic risk and the physical infrastructure of the model."
5,General-purpose ai models,5,5.5,Obligations for providers of general-purpose ai models with systemic risk,3,5.5.3,1,"2. Providers of general-purpose AI models with systemic risk may rely on codes of practice 
within the meaning of Article 56 to demonstrate compliance with the obligations set out 
in paragraph 1 of this Article, until a harmonised standard is published. Providers who 
are in compliance with a European harmonised standard shall be presumed to be in 
compliance with the obligations set out in paragraph 1 of this Article. Providers of 
general-purpose AI models with systemic risks who do not adhere to an approved code of 
practice shall demonstrate alternative adequate means of compliance for approval by the 
Commission."
5,General-purpose ai models,5,5.5,Obligations for providers of general-purpose ai models with systemic risk,4,5.5.4,1,"3. Any information or documentation obtained pursuant to this Article, including trade 
secrets, shall be treated in compliance with the confidentiality obligations set out in 
Article 78."
5,General-purpose ai models,6,5.6,Codes of practice,1,5.6.1,1,"Article 56
Codes of practice"
5,General-purpose ai models,6,5.6,Codes of practice,2,5.6.2,1,"1. The AI Office shall encourage and facilitate the drawing up of codes of practice at 
Union level in order to contribute to the proper application of this Regulation, taking 
into account international approaches."
5,General-purpose ai models,6,5.6,Codes of practice,3,5.6.3,1,"2. The AI Office and the Board shall aim to ensure that the codes of practice cover at least 
the obligations provided for in Articles 53 and 55, including the following issues:"
5,General-purpose ai models,6,5.6,Codes of practice,3,5.6.3,2,"(a) means to ensure that the information referred to in Article 53(1), points (a) and (b), 
is kept up to date in the light of market and technological developments;"
5,General-purpose ai models,6,5.6,Codes of practice,3,5.6.3,3,(b) the adequate level of detail for the summary about the content used for training;
5,General-purpose ai models,6,5.6,Codes of practice,3,5.6.3,4,"(c) the identification of the type and nature of the systemic risks at Union level, 
including their sources, where appropriate;"
5,General-purpose ai models,6,5.6,Codes of practice,3,5.6.3,5,"(d) the measures, procedures and modalities for the assessment and management of 
the systemic risks at Union level, including the documentation thereof, which shall 
be proportionate to the risks, take into consideration their severity and probability 
and take into account the specific challenges of tackling those risks in the light of 
the possible ways in which such risks may emerge and materialise along the AI 
value chain."
5,General-purpose ai models,6,5.6,Codes of practice,4,5.6.4,1,"3. The AI Office may invite all providers of general-purpose AI models, as well as relevant 
national competent authorities, to participate in the drawing-up of codes of practice. 
Civil society organisations, industry, academia and other relevant stakeholders, such as 
downstream providers and independent experts, may support the process."
5,General-purpose ai models,6,5.6,Codes of practice,5,5.6.5,1,"4. The AI Office and the Board shall aim to ensure that the codes of practice clearly set out 
their specific objectives and contain commitments or measures, including key 
performance indicators as appropriate, to ensure the achievement of those objectives, 
and that they take due account of the needs and interests of all interested parties, 
including affected persons, at Union level."
5,General-purpose ai models,6,5.6,Codes of practice,6,5.6.6,1,"5. The AI Office shall aim to ensure that participants to the codes of practice report 
regularly to the AI Office on the implementation of the commitments and the measures 
taken and their outcomes, including as measured against the key performance indicators 
as appropriate. Key performance indicators and reporting commitments shall reflect 
differences in size and capacity between various participants."
5,General-purpose ai models,6,5.6,Codes of practice,7,5.6.7,1,"6. The AI Office and the Board shall regularly monitor and evaluate the achievement of 
the objectives of the codes of practice by the participants and their contribution to the 
proper application of this Regulation. The AI Office and the Board shall assess whether 
the codes of practice cover the obligations provided for in Articles 53 and 55, as well as 
the issues listed in paragraph 2 of this Article, and shall regularly monitor and evaluate 
the achievement of their objectives. They shall publish their assessment of the adequacy 
of the codes of practice. 
The Commission may, by way of an implementing act, approve a code of practice and 
give it a general validity within the Union. That implementing act shall be adopted in 
accordance with the examination procedure referred to in Article 98(2)."
